from_addr,composite_score,tier,inter_arrival_anomaly,tod_uniformity_anomaly,gas_tightness_anomaly,counterparty_concentration,method_concentration,burst_intensity,drift_signal,coordination,explanation
0x0ec536c77414bb93fe79703ab676b5adad272c1b,26.76013669522665,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.2009247951494255,inter-arrival CV 2.78 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.003 (top-1% tightness)
0xddb0af56c7ec247073994ac5a01d6d92dee077d2,26.757345036237243,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.1823137352200535,inter-arrival CV 1.21 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.004 (top-1% tightness)
0xa9c424d119323495c3260ef16c7813a1133cd84e,26.757345036237243,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.1823137352200535,inter-arrival CV 1.22 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.004 (top-1% tightness)
0xf5c8260646d488103e1a903f472451e059b35aec,26.743729379216862,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.091542688417508,inter-arrival CV 3.67 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.005 (top-1% tightness)
0x3cdf24b99e2963476301911d832a582087ee41f9,26.743729379216862,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.091542688417508,inter-arrival CV 0.00 (cron); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.003 (top-1% tightness)
0x6ccd601b275f5e3ea6692b9e8f786f3c6d1fb1a5,26.74107351878446,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.073836952201502,inter-arrival CV 0.00 (cron); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.003 (top-1% tightness)
0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,26.74107351878446,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.073836952201502,inter-arrival CV 2.81 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.003 (top-1% tightness)
0xf63e58d9cc85ac6316ac19868273e0573584b61a,26.735827655633855,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.0388645311974547,inter-arrival CV 0.59 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.001 (top-1% tightness)
0xb425d4f842caa32f04d4457f367a889f203a02a6,26.733237305259973,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,2.0215955287049017,inter-arrival CV 0.26 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.003 (top-1% tightness)
0x038456ecbc5e48e5b932d753920b7deedee5f52f,26.725594519083486,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.9706436208616598,inter-arrival CV 0.50 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.001 (top-1% tightness)
0x986ce91bf1635c45e28e803db4e800c2418950ab,26.720604523796027,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.9373769856119352,inter-arrival CV 0.32 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.001 (top-1% tightness)
0x6bd09cf1482609986cc1233e71f47c8e07326090,26.715697128451122,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.9046610166459106,inter-arrival CV 2.63 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.003 (top-1% tightness)
0x9d051fe5c1e49f4ad2843f80e9026ddf015ac6e3,26.710871020599487,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.8724869643016646,inter-arrival CV 2.01 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.001 (top-1% tightness)
0x145ce95d457e75696abef8fb51e7335ad27842e8,26.710871020599487,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.8724869643016646,inter-arrival CV 0.96 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.001 (top-1% tightness)
0x5b78b550ee58c3a3c807ab0027e3ba4f66120a01,26.710871020599487,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.8724869643016646,inter-arrival CV 0.29 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.000 (top-1% tightness)
0x5b2b12361cf46cb78945813f269ce505bc65f2b1,26.710871020599487,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,1.8724869643016646,inter-arrival CV 1.21 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.004 (top-1% tightness)
